2026-07-29T05:40:22.904085+00:00	FBFM	demo_clean	place_object_basket	8/10	shard_merge
2026-07-29T08:00:44.688887+00:00	FBFM	demo_randomized	stack_blocks_two	8/10	shard_merge
2026-07-29T08:23:51.332337+00:00	FBFM	demo_randomized	put_object_cabinet	7/10	shard_merge
2026-07-29T09:07:00.007409+00:00	FBFM	demo_clean	put_object_cabinet	6/10	shard_merge
2026-07-29T09:15:01.675820+00:00	FBFM	demo_clean	place_bread_basket	5/10	shard_merge
